2021	4318020	car	2	4914	PC2F353E1
2021	2637864	car	2	4072	PC69F3F14
18:30:20 2021	1981467	truck	4	4448	PC19F3DBB
10:57:13 2021	2645141	car	2	4640	PCC993FB3
2021	9344277	car	2	4356	PCF1979AE
2021	4746178	van	2	5000	PCFE7F7FE
2021	9512747	car	2	4949	PC86E9EB7
2021	4281587	car	2	4590	PC912F5CB
21:28:02 2021	2324204	car	2	4704	PC47FBB07
2021	6477861	car	2	4998	PCD9C5406
2021	4605565	truck	4	4081	PCC825DB2
06:38:33 2021	5237552	truck	4	4451	PCF95BF53
2021	9008954	car	2	4782	PC6802C08
2021	4293766	van	2	4854	PCB6F1968
2021	937159	truck	4	4724	PC3DE08BF
01:00:28 2021	540538	car	2	4815	PC19C02F1
2021	2556962	truck	4	4903	PCC3BCE65
14:24:29 2021	8829621	car	2	4774	PCEBE834B
2021	1346726	car	2	4742	PC05B8749
2021	8916430	car	2	4264	PC9DFEBB0
23:40:57 2021	4960176	car	2	4693	PCB4CDDA5
22:03:28 2021	9968900	car	2	4391	PCCFD9AB6
12:02:14 2021	1633019	car	2	4787	PC1BDA119
2021	5818590	car	2	4339	PCDE1D204
04:43:14 2021	9706758	car	2	4622	PCF31BD97
2021	146709	car	2	4941	PCA6403C1
2021	3359335	truck	4	4118	PCC1A733C
09:09:36 2021	9189718	car	2	4433	PC1DEB043
2021	6974042	car	2	4244	PC9F3C86B
11:47:52 2021	301256	van	2	4557	PC6C80A46
21:20:18 2021	1052573	car	2	4921	PCA70760B
2021	4959029	van	2	4609	PC1551C8E
2021	5063075	car	2	4419	PC99BB7A3
08:57:04 2021	6593531	car	2	4330	PCBD023A3
2021	1147885	van	2	4933	PC419F41D
08:31:50 2021	2124867	car	2	4948	PCBA2D075
2021	8549220	car	2	4628	PC34C1DCB
2021	3247682	car	2	4450	PC0B2B03E
22:14:45 2021	6499331	van	2	4228	PC4F78F1B
11:43:32 2021	2827443	car	2	4701	PCD5F2808
2021	3266872	car	2	4765	PC795A0A3
2021	1279754	van	2	4800	PCA4DF48A
2021	5958545	car	2	4119	PC9EBEDB5
09:26:58 2021	7964151	car	2	4955	PCE36723C
15:05:32 2021	8046997	car	2	4172	PC1A43FB7
14:26:42 2021	2821451	car	2	4145	PC5FBE4B8
20:00:29 2021	6055426	car	2	5010	PC028872C
2021	1852286	truck	4	4999	PCE976BA1
20:22:03 2021	1778660	truck	4	4170	PC8CA1B15
2021	8468539	truck	4	4024	PC91E3A87
2021	2488795	car	2	4696	PC35509AB
2021	1270847	van	2	4921	PCA70760B
17:30:39 2021	1303833	car	2	4727	PC52E71B8
2021	424246	car	2	4832	PC34ECAB5
14:09:59 2021	3249067	truck	4	4685	PC5D33C18
2021	9723309	car	2	4090	PC1EE951B
2021	8568968	truck	4	4053	PC5F1CD83
11:18:11 2021	9420145	car	2	4276	PC4E15B39
20:12:03 2021	624805	car	2	4724	PC3DE08BF
19:41:43 2021	7955497	car	2	4603	PC485BE5B
2021	2986822	van	2	4656	PC63844BC
04:31:01 2021	3156350	car	2	4443	PCC139BD8
2021	4449444	truck	4	4369	PCD5CBB82
2021	5162077	truck	4	4639	PC879E7AB
2021	9139068	car	2	4628	PC34C1DCB
2021	7931001	car	2	4502	PCB2CC82C
2021	3060021	car	2	4424	PC51E7EF8
2021	4036497	car	2	4380	PC905B5D4
2021	4312097	truck	4	4991	PC5B5C16D
12:21:33 2021	9935356	car	2	4771	PC71FE98A
2021	7747127	car	2	4910	PC75BC2DF
2021	6675746	van	2	4510	PC652EEF2
2021	5892251	car	2	4242	PCECC4DE2
2021	8318158	car	2	4696	PC35509AB
22:11:43 2021	7944463	car	2	4149	PC99F9ABD
09:38:34 2021	7046941	truck	4	4833	PC71A1452
06:28:02 2021	8110643	car	2	4677	PCA9D6EEE
2021	4501645	car	2	4768	PC7BEFC3B
2021	1237880	car	2	4663	PCA7178EC
2021	3970600	car	2	4704	PC47FBB07
00:47:27 2021	5178273	car	2	4215	PC4C76F48
2021	7940221	truck	4	4990	PCFE28E92
2021	6969663	truck	4	4184	PC43A5E42
2021	4871406	van	2	4692	PC1CDFCF6
15:39:59 2021	3646964	car	2	4367	PC8D90EF0
06:16:30 2021	6336032	truck	4	4117	PCEB6517A
2021	8805092	car	2	4054	PC7E79FA0
2021	4335142	car	2	4879	PCC90A061
2021	3197452	car	2	4513	PC52F533C
2021	7289454	car	2	4652	PC74A3585
01:03:42 2021	9492377	car	2	4473	PC51FDD60
08:35:19 2021	1091669	car	2	4451	PCF95BF53
05:08:08 2021	6205495	car	2	4247	PCEE69498
16:54:54 2021	3811784	car	2	4480	PC9A343F9
16:58:34 2021	3790647	car	2	4783	PC9889263
2021	8224961	truck	4	4496	PC3FD65C8
00:19:47 2021	8295250	car	2	4160	PC6DC0ACF
2021	5069961	car	2	4680	PCC422F4D
2021	9193995	truck	4	4731	PCFFC2992
2021	8458593	car	2	4525	PCF64B519
2021	4820830	truck	4	4144	PCAC7E4C1
2021	8907404	car	2	4918	PC8F8E598
2021	9699900	van	2	4671	PCCAAFB48
2021	5382149	car	2	4601	PCC932802
11:22:10 2021	5555474	car	2	4283	PC953B572
22:54:05 2021	5260250	van	2	4843	PC400DFFE
2021	134116	car	2	4231	PC016D687
22:08:05 2021	6381831	car	2	4198	PCB0994D1
14:02:28 2021	5314863	truck	4	4378	PC074E6A8
2021	1337867	car	2	4322	PC262D624
02:14:56 2021	4455367	car	2	4062	PCDA37101
2021	2274715	car	2	4359	PCB27CFF1
23:15:17 2021	392152	car	2	4124	PC3338D42
2021	1707828	car	2	4071	PCDBBCB68
05:28:21 2021	3547842	car	2	4640	PCC993FB3
2021	4839267	van	2	4489	PCEFF6088
22:57:00 2021	7313231	car	2	4262	PCCB12F8C
21:28:26 2021	9180727	car	2	4333	PCCCAD2AC
2021	9186689	car	2	4355	PC0EF761B
2021	5700151	car	2	4188	PCDB12C82
2021	8593632	van	2	4984	PCBABF130
2021	8895138	car	2	4054	PC7E79FA0
08:33:25 2021	2031598	car	2	4064	PC0B32B5B
2021	4523860	car	2	4937	PCD30D908
2021	764501	car	2	4364	PCB33ACE8
11:24:17 2021	3763202	van	2	4928	PC16E79D4
2021	7347087	car	2	4105	PC43919D1
2021	7512115	car	2	4329	PCF9CCB5A
2021	8799707	car	2	4709	PCC8C7059
09:48:13 2021	703619	van	2	4556	PC18C31F6
2021	7877080	car	2	4127	PCA2D76A5
2021	8323022	car	2	4605	PCEB27C63
2021	3270542	car	2	4216	PC53B475D
2021	977603	van	2	4379	PC87C8BC4
2021	3518064	car	2	4881	PCDE20E6F
09:32:02 2021	1767926	car	2	4954	PCA276EBB
2021	9258951	car	2	4585	PCF3AE602
2021	1358745	car	2	4339	PCDE1D204
2021	5920039	car	2	4621	PC9FB4E82
04:59:08 2021	3858005	car	2	4444	PC4D84BFC
04:30:00 2021	5155124	car	2	4053	PC5F1CD83
21:25:20 2021	2906667	car	2	4937	PCD30D908
2021	2197892	car	2	4626	PC93E7766
2021	6105245	car	2	4247	PCEE69498
2021	8201342	car	2	4926	PCCBCFEDE
2021	3994166	car	2	4099	PC97F19B1
2021	6961908	car	2	4101	PCCC8F243
2021	5083000	truck	4	4854	PCB6F1968
14:22:34 2021	1287613	truck	4	4042	PC5D4DE09
21:42:58 2021	8724744	truck	4	4242	PCECC4DE2
2021	536140	truck	4	4122	PC8ED616E
2021	3568830	car	2	4624	PCDF73A3C
2021	2343254	car	2	4075	PC2125618
22:43:06 2021	9689051	car	2	4218	PC8DF4919
04:41:34 2021	8146085	car	2	4828	PCF712D1A
13:03:13 2021	5444400	car	2	4456	PC8DFF744
2021	5221097	truck	4	4508	PC385C6E7
2021	4920784	car	2	4729	PC5170BF4
21:22:41 2021	8938039	car	2	4148	PCDFBBEBB
06:24:29 2021	4633228	car	2	4877	PC155D90A
2021	5173034	truck	4	4053	PC5F1CD83
2021	6470540	car	2	4271	PC28E44E2
2021	1448972	van	2	4415	PC5E202FC
2021	3774811	truck	4	4217	PC6E8D0F9
20:39:58 2021	1570000	truck	4	4420	PCFDB2950
13:28:34 2021	7324264	car	2	4978	PCF0B5E85
2021	569060	truck	4	4964	PC52C0F45
2021	8211477	car	2	4497	PC76FDDEA
07:17:08 2021	8516497	car	2	4002	PCED7D2DE
2021	2704108	truck	4	4039	PC73BE1E2
10:13:20 2021	6951824	car	2	4518	PCC7B407A
2021	3573269	car	2	4151	PC0AB2B55
2021	3291791	car	2	4450	PC0B2B03E
2021	6845343	truck	4	4273	PC0EF5BA6
2021	8177852	car	2	4777	PCB1132AC
21:38:41 2021	5318422	truck	4	4269	PCC7106FF
07:08:38 2021	2928113	car	2	4772	PC7368097
2021	82256	car	2	4092	PC40C2E00
13:34:39 2021	7285141	car	2	4283	PC953B572
08:19:59 2021	9988364	car	2	4711	PC340B4DE
2021	4855435	van	2	4776	PC6906524
2021	5995963	car	2	4835	PC4645718
2021	2129205	car	2	4952	PC64CF233
2021	997529	car	2	4065	PC3B514E2
05:43:53 2021	108387	van	2	4324	PC9C3D708
2021	7021072	car	2	4960	PC6A1BCA4
2021	2550288	car	2	4422	PCF514246
2021	7340345	car	2	4409	PC44E2F09
02:32:35 2021	1374895	van	2	4960	PC6A1BCA4
08:17:58 2021	2715580	van	2	4920	PC42A3AB0
20:51:28 2021	6056522	car	2	4039	PC73BE1E2
15:01:07 2021	6954728	car	2	4788	PC00AE965
2021	6784265	van	2	4687	PC52E7369
07:15:33 2021	4518878	car	2	4195	PC308070B
02:07:07 2021	7984951	car	2	4311	PC7F02ED3
2021	5972746	van	2	4990	PCFE28E92
2021	4697289	car	2	4476	PC439FA2D
2021	5951386	car	2	4917	PCD8C66B1
2021	2001101	car	2	4255	PCB7E7138
2021	6347367	car	2	4579	PC926F0A9
2021	7777270	car	2	4423	PCF9F4940
00:03:54 2021	7722064	car	2	4844	PCC48E3A8
18:29:25 2021	482747	truck	4	4834	PCB228987
2021	6746302	car	2	4474	PCFEAE55E
2021	50872	car	2	4957	PC8DFFE65
2021	1419013	truck	4	4664	PC52D063A
2021	9912911	car	2	4053	PC5F1CD83
13:52:03 2021	9823816	car	2	4372	PC1E0F3B6
2021	6995512	car	2	4298	PC3E474F6
2021	3857104	car	2	4408	PC3B3BE8F
2021	5857374	van	2	4054	PC7E79FA0
13:38:21 2021	9947026	truck	4	4564	PC29D136F
2021	4151756	truck	4	4805	PC1A161AA
2021	2461559	truck	4	4151	PC0AB2B55
2021	6362631	van	2	4060	PC481C9F9
21:50:30 2021	112930	car	2	4456	PC8DFF744
02:41:19 2021	7610174	car	2	4459	PCD9CAD56
2021	8915157	car	2	4809	PCAD363FC
2021	103876	car	2	4117	PCEB6517A
2021	7641676	truck	4	4060	PC481C9F9
2021	9574193	van	2	4650	PC544AE70
10:16:31 2021	4625092	car	2	4127	PCA2D76A5
2021	6629260	car	2	4812	PC22D9C6D
2021	2237347	truck	4	4941	PCA6403C1
2021	1862322	truck	4	4784	PCDB42B34
2021	9968624	car	2	4906	PC3D58C5E
2021	9538946	van	2	4354	PC0671DD4
2021	7288239	car	2	4744	PC78EF0B5
2021	2041550	car	2	4617	PC7758F89
2021	581557	truck	4	4852	PC68969FB
12:51:08 2021	9501632	truck	4	4140	PC5D4821F
07:44:20 2021	5432057	car	2	4079	PCF1366ED
2021	3546562	truck	4	4239	PCA185B1A
2021	2147157	car	2	4202	PC65AA714
2021	8355099	truck	4	4479	PCCA36E4D
09:28:13 2021	2707940	car	2	5001	PC264C595
2021	4743133	truck	4	4911	PCBEF8EE1
11:47:10 2021	3137393	car	2	4004	PCB278A8B
2021	5545497	truck	4	4898	PC0AE9E1B
05:37:21 2021	6927601	van	2	4872	PC5B45CE7
2021	3996259	van	2	4741	PC85A4D4B
01:53:27 2021	2396233	car	2	4744	PC78EF0B5
2021	2716365	car	2	4003	PC83F544D
2021	92132	car	2	4598	PC5526A36
12:29:31 2021	8648554	truck	4	4774	PCEBE834B
09:34:28 2021	2482590	van	2	4179	PC5738A82
2021	1938092	car	2	4093	PC951FE7E
19:25:22 2021	6030952	car	2	4872	PC5B45CE7
2021	6034700	truck	4	4804	PC68484C6
2021	9034648	car	2	4233	PC57279D0
00:02:08 2021	6124034	car	2	4753	PC6AA246E
08:31:43 2021	2830217	car	2	4861	PC670F1AC
2021	4844188	truck	4	4860	PCF4A2DA9
21:35:08 2021	3949258	van	2	4400	PC3BD7D63
2021	1436888	car	2	4205	PC85DD257
2021	3443044	truck	4	4079	PCF1366ED
2021	1329351	truck	4	4995	PCBE6ABE5
2021	1378797	car	2	4433	PC1DEB043
2021	2430585	car	2	4611	PC2EBEAB9
2021	5694484	car	2	4612	PC871C1FC
14:49:00 2021	314361	car	2	4825	PC8B8C482
2021	9852761	car	2	4688	PCCB4C86D
2021	1341996	car	2	4928	PC16E79D4
2021	8029750	truck	4	4711	PC340B4DE
2021	3069557	truck	4	4275	PC1DA31F7
22:36:20 2021	8134289	car	2	4452	PC8C7C5D7
15:07:41 2021	564173	car	2	4868	PC647292C
2021	2880414	car	2	4949	PC86E9EB7
2021	7747516	car	2	4225	PCC1ED0C5
2021	2316914	car	2	4780	PC0A717C4
2021	4799490	car	2	4788	PC00AE965
03:48:41 2021	3137041	van	2	4047	PC6D105CF
06:02:35 2021	6340965	car	2	4121	PCEC57A8E
2021	8577160	truck	4	4703	PC395ADCB
2021	8725412	car	2	4124	PC3338D42
01:35:29 2021	2404535	van	2	4613	PCEBBFFB5
2021	4786021	van	2	4537	PC10C700F
05:50:31 2021	7148781	van	2	4908	PC3D16FC5
2021	5909986	car	2	4993	PC0F0AB4E
12:47:37 2021	754813	truck	4	4024	PC91E3A87
2021	1218454	car	2	4062	PCDA37101
2021	1459177	van	2	4497	PC76FDDEA
2021	3311920	car	2	4722	PC035B71E
2021	2108901	car	2	4245	PC6594AD4
06:07:49 2021	6927332	van	2	4713	PCD4A1214
00:21:00 2021	8728026	van	2	4894	PCDADB8C6
00:37:13 2021	5731034	car	2	4013	PCE5BA2CE
17:50:10 2021	9444706	car	2	4588	PC3172195
04:44:35 2021	4433393	van	2	4769	PC10C50DC
2021	1488490	truck	4	4309	PC5E92F61
01:33:12 2021	6931818	car	2	4711	PC340B4DE
17:27:19 2021	2613646	car	2	4469	PC120EEFD
14:22:21 2021	4569893	van	2	4219	PC40E6113
2021	2798614	truck	4	4606	PC0C535B6
07:26:09 2021	4266679	car	2	4044	PC3546931
01:22:13 2021	9464981	car	2	4650	PC544AE70
2021	3548648	car	2	4659	PC5549650
06:49:14 2021	883884	truck	4	4885	PC5083F35
2021	5930271	car	2	4268	PC6CC51DA
18:52:01 2021	9189382	car	2	4181	PC4457F74
2021	8479319	truck	4	4184	PC43A5E42
02:11:08 2021	6290477	car	2	4558	PC575F591
20:24:45 2021	7794110	truck	4	4946	PCCF18BAF
14:34:37 2021	2564064	van	2	4534	PCAD9E1F9
2021	2754498	car	2	4694	PCBCF42C2
19:18:54 2021	1463193	car	2	4510	PC652EEF2
2021	800701	car	2	4352	PC99B9343
2021	3901372	car	2	4309	PC5E92F61
2021	9145876	truck	4	4134	PC767BBB2
15:53:25 2021	2842464	car	2	4972	PCC51AD39
2021	6029248	truck	4	4063	PC7667A3E
2021	367717	car	2	4433	PC1DEB043
2021	9286413	car	2	4575	PC84D9FC1
2021	1530901	truck	4	4863	PCA8F9E50
2021	4057068	car	2	4614	PC08910B7
2021	8813130	van	2	4261	PC84FFC9D
2021	9397110	car	2	4992	PCFF0FEB0
2021	7578064	car	2	4970	PCA154C84
2021	6090539	car	2	4711	PC340B4DE
2021	6682066	car	2	4124	PC3338D42
22:25:22 2021	5155420	car	2	4006	PCD8D05D7
2021	9223395	truck	4	4836	PCE78024A
2021	3554289	car	2	4472	PC303DD56
2021	8349916	car	2	4677	PCA9D6EEE
22:20:21 2021	1716819	car	2	4101	PCCC8F243
2021	4556900	truck	4	4587	PC576A3BA
13:02:27 2021	9179669	car	2	4255	PCB7E7138
2021	8544393	van	2	4959	PC4A7B00C
19:50:44 2021	9292581	truck	4	4253	PC82A16E6
2021	6777833	car	2	4933	PC419F41D
12:34:54 2021	8044469	truck	4	4292	PCF733A7C
2021	2867600	car	2	4939	PCF263A5E
20:48:58 2021	7573227	car	2	4314	PC7E9E8F3
2021	1432731	car	2	4964	PC52C0F45
2021	5114304	truck	4	4442	PC05C2F86
2021	1306322	car	2	4460	PCDF04952
10:48:38 2021	1619643	car	2	4810	PC2CA4087
23:53:15 2021	2469644	van	2	4094	PC53A52CB
2021	8324430	car	2	4228	PC4F78F1B
2021	3400959	car	2	4382	PCB7341F4
11:57:03 2021	7677733	car	2	4989	PC7D7AE48
2021	5709788	car	2	4657	PCC591410
2021	9797598	truck	4	4209	PC494D54E
03:48:06 2021	1274218	car	2	4367	PC8D90EF0
00:34:12 2021	9201033	truck	4	4189	PC7655FC1
2021	320290	car	2	4802	PCBDD55F1
2021	5795036	car	2	4608	PCACD1BEE
09:10:20 2021	7228866	car	2	4932	PC46C4A27
2021	7167614	car	2	4074	PCCAFD014
21:14:07 2021	5787670	truck	4	4657	PCC591410
21:42:11 2021	6412580	van	2	4922	PC785D63F
2021	4966079	car	2	4057	PC4B0DCD2
2021	6908393	van	2	4512	PC4B1BAF3
2021	1250880	truck	4	4302	PCBA83119
2021	4232878	car	2	4861	PC670F1AC
2021	7368404	truck	4	4601	PCC932802
2021	5736734	truck	4	4531	PC857F4A0
22:41:32 2021	842892	truck	4	4774	PCEBE834B
2021	1386373	car	2	4918	PC8F8E598
2021	5880025	car	2	4950	PC4F71E72
2021	1484820	car	2	4641	PCAA9F518
2021	6608521	truck	4	4726	PCF6540C0
2021	6657965	truck	4	4501	PC5D41947
2021	4251686	truck	4	4573	PC4D8469D
11:59:51 2021	8108462	car	2	4747	PC5E524A1
2021	8723255	truck	4	4186	PC922BA3E
20:02:04 2021	8248602	truck	4	4596	PC6558A56
2021	2141447	car	2	4973	PC9C7C18E
2021	2071850	truck	4	4253	PC82A16E6
05:45:54 2021	2278440	car	2	4371	PC7E22FD8
2021	949549	car	2	4997	PC8111910
2021	7571091	truck	4	4260	PC1A4796C
2021	1633920	car	2	4079	PCF1366ED
2021	1590284	car	2	4726	PCF6540C0
07:29:26 2021	1703902	car	2	4001	PC58105BF
2021	451888	car	2	4276	PC4E15B39
2021	7831206	car	2	4631	PCFFF6463
2021	5604288	car	2	4527	PC59A0CB2
21:22:18 2021	4054602	car	2	4596	PC6558A56
02:21:49 2021	9004921	car	2	4987	PCF4A9637
2021	6332268	car	2	4681	PCBEB4D23
00:39:22 2021	4128072	car	2	4575	PC84D9FC1
2021	6528401	car	2	4385	PC148C815
2021	6094289	car	2	4825	PC8B8C482
2021	1910954	van	2	4595	PC64281F6
2021	1639822	car	2	4306	PC5D6563A
2021	9656000	van	2	4147	PC4D2C5A7
2021	4718936	truck	4	4253	PC82A16E6
23:37:10 2021	2768756	van	2	4770	PC9082A17
13:57:42 2021	633914	car	2	4474	PCFEAE55E
06:08:28 2021	263355	car	2	4982	PC384779E
2021	3878361	truck	4	4833	PC71A1452
2021	1642821	van	2	4531	PC857F4A0
2021	9522867	van	2	4628	PC34C1DCB
2021	3942100	car	2	4891	PC57036DA
2021	3321429	van	2	4938	PC6C57ED3
01:00:06 2021	9730729	car	2	4059	PC06E8A1C
2021	3016039	truck	4	4300	PC666483B
2021	2399923	car	2	4295	PCD483999
2021	7103231	car	2	4037	PC0A50259
08:56:13 2021	4703384	truck	4	4429	PC65E7991
08:04:28 2021	6133381	truck	4	4102	PC8C9B099
2021	3596638	car	2	4949	PC86E9EB7
2021	5337171	car	2	4903	PCC3BCE65
11:19:51 2021	1869988	truck	4	4701	PCD5F2808
01:01:27 2021	6489903	car	2	4199	PC7CCC47B
2021	4788888	car	2	4948	PCBA2D075
2021	9408641	car	2	4016	PCCD7399B
2021	5131226	truck	4	4211	PC0AB9251
2021	5534897	car	2	4535	PC1BC7FA5
01:29:20 2021	6436184	van	2	4293	PC2A27502
2021	1327765	car	2	4136	PCA579A65
2021	9107276	car	2	4732	PCD83DE25
2021	4627911	car	2	4787	PC1BDA119
2021	917338	car	2	4775	PCA50FB36
2021	3444465	car	2	4539	PC684859B
2021	9625641	truck	4	4818	PCF243BF3
2021	4362548	car	2	4662	PCB2463CF
00:43:51 2021	946624	truck	4	4555	PC06A0237
2021	6543426	truck	4	4917	PCD8C66B1
2021	7934685	car	2	4223	PCA37D114
07:17:39 2021	4945976	car	2	4368	PC909A324
2021	2595149	car	2	4176	PC11E9595
2021	4631208	truck	4	4062	PCDA37101
2021	2570195	car	2	4784	PCDB42B34
18:14:55 2021	6872864	car	2	4852	PC68969FB
2021	2555833	car	2	4824	PCFEADFE6
2021	8475775	car	2	4437	PCBE6CB59
2021	5661897	car	2	4633	PC974552B
2021	2212861	van	2	4825	PC8B8C482
2021	3003301	van	2	4646	PC3F8C42B
02:38:27 2021	4287993	car	2	4381	PC9DD9DCD
19:29:38 2021	1759634	car	2	4893	PC3743587
2021	5773875	car	2	4298	PC3E474F6
2021	5003281	car	2	4376	PCA283923
13:43:13 2021	5162340	van	2	4097	PCB1B5BEC
03:05:08 2021	7411439	truck	4	4507	PC11DCA73
2021	9754368	car	2	4979	PC6F36B7A
12:13:51 2021	888309	van	2	4528	PC1269226
2021	6826474	van	2	4098	PC89C0554
13:09:07 2021	6176961	car	2	4382	PCB7341F4
2021	7456772	car	2	4162	PC51A39A7
2021	3616870	van	2	4841	PCE45DE8D
15:09:51 2021	1911695	van	2	4532	PC8DD921E
2021	4880556	truck	4	4593	PC3863F6A
07:12:03 2021	4042194	car	2	4039	PC73BE1E2
2021	2449632	car	2	4235	PCFB11406
2021	8832616	car	2	4451	PCF95BF53
2021	5211066	truck	4	4736	PC6A65941
23:29:25 2021	1652497	truck	4	4806	PC8A8EA51
2021	7444017	car	2	4391	PCCFD9AB6
02:24:17 2021	2757121	car	2	4368	PC909A324
2021	666222	truck	4	4120	PC6700C62
2021	7647644	truck	4	4181	PC4457F74
2021	6558267	car	2	4923	PC8A7A22A
06:43:33 2021	5339029	truck	4	4201	PC0E22DEA
2021	3207156	car	2	4679	PC88494D0
14:51:15 2021	8589603	van	2	4202	PC65AA714
03:02:25 2021	2659194	car	2	4880	PC5A27CDE
12:38:09 2021	9910344	car	2	4373	PC8806694
12:59:28 2021	2308648	car	2	4656	PC63844BC
2021	875759	car	2	4935	PC327D635
2021	6283770	truck	4	4431	PC3A23C14
20:28:33 2021	7256108	car	2	4286	PC12BE494
2021	7358441	car	2	4174	PC041D874
00:53:16 2021	7431007	car	2	4719	PCBD66B01
2021	7174566	van	2	4669	PC36675CE
2021	9452861	car	2	4771	PC71FE98A
2021	8330150	car	2	4221	PC90AAFDA
2021	9084361	truck	4	4869	PCF775FA6
2021	2968816	truck	4	4941	PCA6403C1
2021	436365	truck	4	4975	PC818101A
22:26:49 2021	1167275	car	2	4127	PCA2D76A5
11:38:55 2021	7907735	truck	4	4977	PCB077F18
2021	7202841	car	2	4782	PC6802C08
2021	5876575	car	2	4172	PC1A43FB7
2021	1285237	car	2	4747	PC5E524A1
2021	4168856	car	2	4057	PC4B0DCD2
2021	2367749	car	2	4554	PC23BA77A
13:21:33 2021	5116803	car	2	4534	PCAD9E1F9
2021	6036463	van	2	4581	PCC347465
2021	2872131	truck	4	4644	PC411FDC0
2021	5466852	car	2	4646	PC3F8C42B
15:23:25 2021	4020498	car	2	4754	PC99AE725
2021	6990601	car	2	4144	PCAC7E4C1
2021	5975342	car	2	4137	PC4FA703F
2021	4926564	car	2	4361	PC2E0C888
2021	9772170	car	2	4900	PCFE8B604
2021	5396493	van	2	4755	PC628DCED
16:25:02 2021	6919347	car	2	4173	PC0EB640E
2021	5768565	car	2	4775	PCA50FB36
05:19:05 2021	168444	car	2	4404	PCE03E8B1
2021	7914242	car	2	4884	PC3FB1BB6
2021	5460939	van	2	4786	PCB7F1F8A
2021	2687182	car	2	4086	PC23E470D
06:57:05 2021	4313438	car	2	4206	PCAC34A40
20:43:39 2021	2088008	car	2	4575	PC84D9FC1
2021	9163696	car	2	4481	PC30AAE76
2021	7620891	truck	4	4645	PC14FBE4A
08:02:58 2021	5103231	van	2	4417	PC208F9BB
2021	2667558	car	2	4576	PC394C979
2021	4507389	car	2	4718	PC81E83B9
2021	9570193	car	2	4800	PCA4DF48A
2021	4287454	car	2	4710	PCE17C964
2021	6745669	car	2	4344	PC417B8DF
2021	2834998	van	2	4793	PCD8E3CCB
2021	6297152	car	2	4074	PCCAFD014
2021	7280660	car	2	4062	PCDA37101
21:55:31 2021	1960275	car	2	4180	PC250A90D
2021	5559931	van	2	4201	PC0E22DEA
05:06:56 2021	1454898	truck	4	4616	PCE6675F9
16:22:48 2021	7689267	van	2	4838	PCEECD973
2021	6118277	van	2	4404	PCE03E8B1
22:13:22 2021	6138445	car	2	4553	PC1D57D7F
2021	41393	truck	4	4018	PCCB2657A
2021	7414155	van	2	4430	PC52EA95D
02:59:10 2021	1451534	car	2	4961	PC92C5115
2021	9342020	car	2	4218	PC8DF4919
2021	2816284	car	2	4821	PC67D349A
2021	4472339	car	2	4686	PCD6E5E77
2021	3138121	car	2	4415	PC5E202FC
2021	6144482	car	2	4463	PCAB21FC5
2021	8378835	truck	4	4312	PC8D40B22
18:13:28 2021	3355463	car	2	4189	PC7655FC1
2021	3731290	car	2	4842	PC16F5A24
2021	3286144	truck	4	4197	PCE32ED40
21:39:07 2021	9983528	truck	4	4962	PCF858E11
2021	200962	van	2	4166	PCE450C55
2021	4061243	car	2	4552	PC05BD3DF
2021	7524570	truck	4	4313	PC6D0FC31
2021	3085768	car	2	4255	PCB7E7138
22:51:17 2021	2489642	truck	4	4745	PC6397888
2021	2201229	car	2	4349	PC5AB6779
2021	6491678	car	2	4426	PCC0E943C
2021	9380211	car	2	4141	PC13CB69B
2021	2605315	car	2	4932	PC46C4A27
13:24:27 2021	1559561	car	2	4255	PCB7E7138
18:08:42 2021	1056457	car	2	4327	PC16F59EC
01:29:41 2021	3132407	car	2	4304	PC89FB76E
2021	8304522	car	2	4452	PC8C7C5D7
23:23:18 2021	7493771	truck	4	4032	PC578F087
2021	8568383	truck	4	4631	PCFFF6463
2021	2132099	truck	4	4099	PC97F19B1
12:48:14 2021	9910448	car	2	4199	PC7CCC47B
2021	6604315	car	2	4604	PC0553E32
03:23:32 2021	8274515	car	2	4841	PCE45DE8D
2021	6881242	car	2	4880	PC5A27CDE
11:57:36 2021	6793335	truck	4	4082	PCF86214E
2021	4746746	car	2	4437	PCBE6CB59
2021	1389505	truck	4	4670	PC2BE6D87
20:10:40 2021	9778062	car	2	4119	PC9EBEDB5
06:30:42 2021	3794611	van	2	4758	PCCE12794
2021	9138525	car	2	4914	PC2F353E1
21:13:43 2021	6088359	car	2	4510	PC652EEF2
06:14:17 2021	6575817	car	2	4276	PC4E15B39
2021	1401509	car	2	4817	PCFF02057
2021	2707952	car	2	4698	PC8BCEB19
22:39:41 2021	287249	car	2	4568	PCA8A783A
2021	4440060	car	2	4039	PC73BE1E2
2021	9676943	car	2	4212	PC422A6D1
2021	6337685	car	2	4533	PC8DA1D3B
15:05:40 2021	678267	truck	4	4726	PCF6540C0
02:05:54 2021	2264319	truck	4	4261	PC84FFC9D
2021	5371818	car	2	4941	PCA6403C1
2021	5463755	truck	4	4334	PCCB383F8
2021	9431339	truck	4	4142	PC7ACFF7C
2021	2255440	van	2	4716	PCFCB0018
06:28:55 2021	2633165	car	2	4036	PCE6CC50C
07:14:19 2021	2139623	van	2	4097	PCB1B5BEC
18:17:26 2021	4094470	car	2	4598	PC5526A36
00:56:56 2021	6981296	van	2	4335	PC76935F9
2021	2249517	truck	4	4918	PC8F8E598
2021	9653901	truck	4	4314	PC7E9E8F3
